basin,name,year,cyclone_of_the_year,num_of_track_entries,date,time,record_identifier,status_of_system,latitude,longitude,max_sustained_wind,central_pressure,34kt_NE,34kt_SE,34kt_SW,34kt_NW,50kt_NE,50kt_SE,50kt_SW,50kt_NW,64kt_NE,64kt_SE,64kt_SW,64kt_NW
AL,OPHELIA,2005,16,69,20050906,1800,,TD,26.8N,78.3W,25,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050907,0000,,TD,27.4N,78.5W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050907,0600,,TS,27.9N,78.8W,35,1003,60,0,0,60,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050907,1200,,TS,28.7N,79.2W,40,1000,60,0,0,60,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050907,1800,,TS,28.8N,79.3W,45,997,60,30,30,45,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050908,0000,,TS,28.8N,79.3W,45,994,60,30,30,45,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050908,0600,,TS,28.7N,79.6W,50,994,60,40,40,60,20,20,20,20,0,0,0,0,
AL,OPHELIA,2005,16,69,20050908,1200,,TS,28.6N,79.6W,55,988,60,40,40,60,20,20,20,20,0,0,0,0,
AL,OPHELIA,2005,16,69,20050908,1800,,TS,28.6N,79.5W,60,988,70,70,70,70,25,30,30,25,0,0,0,0,
AL,OPHELIA,2005,16,69,20050909,0000,,HU,28.6N,79.3W,65,990,60,60,60,60,30,30,25,25,20,20,0,0,
AL,OPHELIA,2005,16,69,20050909,0600,,TS,28.9N,79.3W,55,990,60,60,60,50,25,25,25,25,0,0,0,0,
AL,OPHELIA,2005,16,69,20050909,1200,,TS,29.3N,79.1W,55,983,60,60,60,60,25,25,25,25,0,0,0,0,
AL,OPHELIA,2005,16,69,20050909,1800,,HU,29.8N,78.5W,65,983,65,65,65,75,30,35,35,30,0,25,25,0,
AL,OPHELIA,2005,16,69,20050910,0000,,TS,30.2N,77.5W,60,983,65,75,65,75,35,35,35,35,0,0,0,0,
AL,OPHELIA,2005,16,69,20050910,0600,,TS,30.9N,76.9W,60,984,90,90,65,90,50,50,35,35,0,0,0,0,
AL,OPHELIA,2005,16,69,20050910,1200,,HU,31.5N,76.6W,65,976,105,105,75,120,50,50,35,35,0,25,0,0,
AL,OPHELIA,2005,16,69,20050910,1800,,HU,31.7N,76.2W,70,977,120,120,90,120,50,50,35,50,25,25,0,0,
AL,OPHELIA,2005,16,69,20050911,0000,,HU,31.8N,75.9W,70,977,130,120,90,120,50,50,50,50,25,25,30,30,
AL,OPHELIA,2005,16,69,20050911,0600,,HU,31.7N,75.9W,75,978,130,130,90,130,50,50,50,50,25,25,30,30,
AL,OPHELIA,2005,16,69,20050911,1200,,HU,31.6N,75.7W,70,978,130,130,100,130,50,50,50,50,25,30,30,25,
AL,OPHELIA,2005,16,69,20050911,1800,,HU,31.4N,75.9W,65,978,130,140,100,140,50,70,45,70,25,25,15,25,
AL,OPHELIA,2005,16,69,20050912,0000,,TS,31.2N,76.2W,60,980,130,140,110,140,50,70,50,70,0,0,0,0,
AL,OPHELIA,2005,16,69,20050912,0600,,TS,31.2N,76.6W,60,985,130,140,110,140,50,70,50,70,0,0,0,0,
AL,OPHELIA,2005,16,69,20050912,1200,,TS,31.5N,76.9W,55,988,130,140,100,130,60,70,0,70,0,0,0,0,
AL,OPHELIA,2005,16,69,20050912,1800,,TS,31.7N,77.3W,60,989,140,140,100,120,70,70,0,70,0,0,0,0,
AL,OPHELIA,2005,16,69,20050913,0000,,TS,31.8N,77.7W,60,989,140,120,120,120,70,70,70,70,0,0,0,0,
AL,OPHELIA,2005,16,69,20050913,0600,,TS,31.9N,77.9W,60,990,140,120,120,120,70,70,70,70,0,0,0,0,
AL,OPHELIA,2005,16,69,20050913,1200,,TS,32.1N,78.0W,60,989,140,120,100,100,70,60,60,60,0,0,0,0,
AL,OPHELIA,2005,16,69,20050913,1800,,TS,32.3N,78.1W,60,988,140,120,100,100,70,60,50,50,0,0,0,0,
AL,OPHELIA,2005,16,69,20050914,0000,,HU,32.6N,78.1W,65,985,120,120,100,100,60,60,60,60,30,30,45,45,
AL,OPHELIA,2005,16,69,20050914,0600,,HU,32.9N,78.0W,70,980,120,120,100,70,60,75,60,45,30,45,45,30,
AL,OPHELIA,2005,16,69,20050914,1200,,HU,33.4N,77.7W,75,980,120,120,100,70,60,75,60,45,30,45,45,30,
AL,OPHELIA,2005,16,69,20050914,1800,,HU,33.9N,77.5W,75,979,120,120,100,70,60,75,60,50,30,45,30,30,
AL,OPHELIA,2005,16,69,20050915,0000,,HU,34.2N,76.9W,75,979,120,120,100,50,75,75,60,35,35,35,30,25,
AL,OPHELIA,2005,16,69,20050915,0600,,HU,34.5N,76.3W,70,982,120,120,100,50,75,75,60,35,35,35,30,25,
AL,OPHELIA,2005,16,69,20050915,1200,,HU,34.7N,75.8W,65,984,120,120,100,50,75,75,60,35,35,35,30,25,
AL,OPHELIA,2005,16,69,20050915,1800,,HU,34.7N,75.6W,65,986,120,120,100,50,60,60,50,35,35,35,0,0,
AL,OPHELIA,2005,16,69,20050916,0000,,TS,34.6N,75.1W,60,987,100,120,100,50,50,60,50,35,0,0,0,0,
AL,OPHELIA,2005,16,69,20050916,0600,,TS,34.7N,74.8W,55,993,100,100,75,60,50,60,45,30,0,0,0,0,
AL,OPHELIA,2005,16,69,20050916,1200,,TS,35.4N,74.4W,50,995,100,100,75,60,50,60,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050916,1800,,TS,36.4N,73.6W,55,993,100,100,75,60,50,60,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050917,0000,,TS,37.3N,72.7W,55,995,100,125,90,50,60,75,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050917,0600,,TS,38.7N,71.4W,50,1000,120,150,90,50,75,90,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050917,1200,,TS,40.0N,69.7W,50,997,120,150,90,50,75,90,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050917,1800,,TS,41.6N,67.3W,50,995,120,150,90,50,75,90,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050918,0000,,EX,43.2N,64.9W,45,996,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050918,0600,,EX,44.8N,62.6W,45,1000,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050918,1200,,EX,46.2N,59.9W,45,1000,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050918,1800,,EX,47.4N,56.2W,45,999,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050919,0000,,EX,48.4N,52.3W,45,1000,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050919,0600,,EX,49.0N,48.8W,45,1001,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050919,1200,,EX,49.5N,45.7W,45,1000,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050919,1800,,EX,50.0N,42.1W,45,999,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050920,0000,,EX,50.9N,38.5W,45,998,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050920,0600,,EX,51.5N,34.7W,40,1000,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050920,1200,,EX,52.2N,30.5W,40,1003,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050920,1800,,EX,52.8N,26.5W,40,1001,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050921,0000,,EX,53.8N,22.0W,40,998,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050921,0600,,EX,55.3N,17.7W,35,998,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050921,1200,,EX,57.6N,14.6W,35,998,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050921,1800,,EX,59.8N,11.9W,35,996,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050922,0000,,EX,61.7N,8.4W,35,993,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050922,0600,,EX,63.6N,4.5W,35,993,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050922,1200,,EX,65.6N,1.0W,35,994,120,150,90,40,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050922,1800,,EX,67.5N,1.9E,30,995,0,0,0,0,0,0,0,0,0,0,0,0,
AL,OPHELIA,2005,16,69,20050923,0000,,EX,68.8N,6.6E,30,997,0,0,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050917,1200,,TD,13.3N,54.5W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050917,1800,,TS,13.5N,54.9W,35,1007,0,75,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050918,0000,,TS,13.9N,55.1W,40,1003,15,75,20,15,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050918,0600,,TS,14.4N,55.3W,45,1000,20,70,20,20,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050918,1200,,TS,14.9N,55.5W,50,996,40,60,20,30,20,20,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050918,1800,,TS,15.6N,55.7W,55,993,70,60,30,50,20,20,0,20,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050919,0000,,HU,16.2N,55.8W,65,987,70,60,30,50,25,25,20,25,15,15,0,0,
AL,PHILIPPE,2005,17,28,20050919,0600,,HU,16.7N,55.9W,65,987,70,60,30,30,25,25,20,20,15,15,0,0,
AL,PHILIPPE,2005,17,28,20050919,1200,,HU,17.2N,56.2W,65,987,70,70,30,30,25,25,20,20,15,15,0,0,
AL,PHILIPPE,2005,17,28,20050919,1800,,HU,17.5N,56.4W,65,987,75,75,30,30,30,30,20,20,15,15,0,0,
AL,PHILIPPE,2005,17,28,20050920,0000,,HU,17.7N,56.6W,70,985,75,75,30,30,30,30,20,20,15,15,0,0,
AL,PHILIPPE,2005,17,28,20050920,0600,,HU,17.9N,56.8W,65,987,90,90,20,50,30,30,0,20,15,15,0,0,
AL,PHILIPPE,2005,17,28,20050920,1200,,TS,18.1N,57.0W,60,990,90,90,20,50,30,30,0,20,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050920,1800,,TS,18.5N,57.2W,55,992,90,75,30,30,25,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050921,0000,,TS,18.9N,57.2W,55,994,90,75,30,30,25,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050921,0600,,TS,19.4N,57.1W,50,997,120,120,0,30,25,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050921,1200,,TS,19.9N,57.0W,45,1000,120,120,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050921,1800,,TS,20.8N,56.9W,40,1001,100,100,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050922,0000,,TS,22.4N,56.7W,35,1002,90,90,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050922,0600,,TS,23.8N,56.8W,35,1003,75,75,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050922,1200,,TS,25.2N,57.2W,35,1003,75,75,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050922,1800,,TS,26.7N,57.6W,35,1003,75,0,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050923,0000,,TS,28.3N,58.2W,35,1003,75,0,0,75,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050923,0600,,TS,30.2N,60.1W,35,1003,60,0,0,60,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050923,1200,,TD,30.5N,62.2W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050923,1800,,LO,30.2N,63.7W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050924,0000,,LO,29.2N,63.8W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL,PHILIPPE,2005,17,28,20050924,0600,,LO,28.6N,62.8W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050918,0000,,TD,21.3N,69.9W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050918,0600,,TD,21.6N,70.7W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050918,1200,,TD,21.9N,71.5W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050918,1800,,TS,22.2N,72.3W,35,1005,75,75,0,60,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050919,0000,,TS,22.4N,73.0W,45,1002,90,60,0,90,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050919,0600,,TS,22.6N,73.8W,50,999,100,50,0,90,40,0,0,40,0,0,0,0,
AL,RITA,2005,18,36,20050919,1200,,TS,22.8N,74.7W,55,997,120,50,50,90,40,0,0,40,0,0,0,0,
AL,RITA,2005,18,36,20050919,1800,,TS,23.1N,75.9W,60,994,110,60,60,90,40,30,20,40,0,0,0,0,
AL,RITA,2005,18,36,20050920,0000,,TS,23.3N,77.2W,60,992,105,60,60,105,45,30,20,45,0,0,0,0,
AL,RITA,2005,18,36,20050920,0600,,TS,23.5N,78.8W,60,990,105,60,60,105,45,45,20,45,0,0,0,0,
AL,RITA,2005,18,36,20050920,1200,,HU,23.7N,80.3W,70,985,110,75,60,105,45,45,20,45,25,25,0,0,
AL,RITA,2005,18,36,20050920,1800,,HU,23.9N,81.6W,85,975,120,100,60,105,60,45,40,45,40,25,20,40,
AL,RITA,2005,18,36,20050921,0000,,HU,24.1N,82.7W,95,967,120,100,60,105,60,45,40,45,40,25,20,40,
AL,RITA,2005,18,36,20050921,0600,,HU,24.2N,84.0W,110,955,120,100,60,105,60,45,40,60,40,30,25,40,
AL,RITA,2005,18,36,20050921,1200,,HU,24.2N,85.2W,120,941,135,115,80,125,75,50,40,60,50,40,30,40,
AL,RITA,2005,18,36,20050921,1800,,HU,24.3N,86.2W,145,920,150,125,100,150,90,60,50,75,60,50,40,50,
AL,RITA,2005,18,36,20050922,0000,,HU,24.5N,86.9W,150,897,160,140,100,160,90,80,60,90,60,60,40,50,
AL,RITA,2005,18,36,20050922,0300,I,HU,24.7N,87.3W,155,895,,,,,,,,,,,,,
AL,RITA,2005,18,36,20050922,0600,,HU,24.8N,87.6W,155,897,160,140,100,160,100,80,60,90,60,60,40,50,
AL,RITA,2005,18,36,20050922,1200,,HU,25.2N,88.3W,140,908,160,140,100,160,100,80,60,90,75,75,40,75,
AL,RITA,2005,18,36,20050922,1800,,HU,25.6N,89.1W,125,913,180,140,100,140,120,90,50,80,70,60,40,50,
AL,RITA,2005,18,36,20050923,0000,,HU,26.0N,89.9W,120,915,180,150,100,140,120,100,50,80,70,60,40,50,
AL,RITA,2005,18,36,20050923,0600,,HU,26.5N,90.7W,115,924,180,150,120,140,120,100,80,100,75,60,40,50,
AL,RITA,2005,18,36,20050923,1200,,HU,27.1N,91.5W,115,927,180,150,120,160,120,100,80,120,75,60,40,60,
AL,RITA,2005,18,36,20050923,1800,,HU,27.8N,92.3W,110,930,180,150,120,160,120,100,80,120,75,60,40,60,
AL,RITA,2005,18,36,20050924,0000,,HU,28.6N,93.0W,105,931,180,160,120,120,120,100,80,90,75,60,40,60,
AL,RITA,2005,18,36,20050924,0600,,HU,29.4N,93.6W,100,935,180,160,120,120,120,100,80,90,75,60,40,60,
AL,RITA,2005,18,36,20050924,0740,L,HU,29.7N,93.7W,100,937,,,,,,,,,,,,,
AL,RITA,2005,18,36,20050924,1200,,HU,30.5N,94.1W,65,949,60,160,120,50,45,45,45,45,30,30,30,30,
AL,RITA,2005,18,36,20050924,1800,,TS,31.6N,94.1W,45,974,50,120,120,50,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050925,0000,,TS,32.7N,94.0W,35,982,50,50,30,50,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050925,0600,,TD,33.7N,93.6W,30,989,0,0,0,0,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050925,1200,,TD,34.7N,92.5W,25,995,0,0,0,0,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050925,1800,,TD,35.8N,91.4W,25,1000,0,0,0,0,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050926,0000,,TD,37.0N,90.1W,20,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL,RITA,2005,18,36,20050926,0600,,LO,39.5N,88.0W,20,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL,NINETEEN,2005,19,9,20050930,1200,,TD,11.8N,32.7W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,NINETEEN,2005,19,9,20050930,1800,,TD,12.2N,33.0W,30,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL,NINETEEN,2005,19,9,20051001,0000,,TD,12.7N,33.3W,30,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL,NINETEEN,2005,19,9,20051001,0600,,TD,13.3N,33.5W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,NINETEEN,2005,19,9,20051001,1200,,TD,13.8N,33.7W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,NINETEEN,2005,19,9,20051001,1800,,TD,14.4N,33.9W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,NINETEEN,2005,19,9,20051002,0000,,TD,15.0N,33.8W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,NINETEEN,2005,19,9,20051002,0600,,TD,15.7N,34.3W,25,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,NINETEEN,2005,19,9,20051002,1200,,TD,16.6N,35.3W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051001,1200,,TD,18.9N,85.6W,25,1007,0,0,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051001,1800,,TD,19.1N,86.2W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051002,0000,,TD,19.3N,86.7W,30,1004,0,0,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051002,0600,,TS,19.5N,87.2W,40,1003,60,90,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051002,1000,L,TS,19.6N,87.5W,35,1003,,,,,,,,,,,,,
AL,STAN,2005,20,17,20051002,1200,,TS,19.8N,87.9W,35,1003,105,105,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051002,1800,,TS,20.3N,88.8W,35,1004,105,0,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051003,0000,,TD,20.5N,89.8W,30,1003,0,0,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051003,0600,,TS,20.5N,91.0W,35,1003,100,0,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051003,1200,,TS,20.3N,91.7W,40,1000,100,45,0,30,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051003,1800,,TS,20.1N,92.2W,50,997,75,45,0,75,30,30,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051004,0000,,TS,19.8N,93.2W,55,990,75,45,0,75,30,30,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051004,0600,,HU,19.2N,94.1W,65,987,90,75,75,75,45,30,30,30,15,0,15,15,
AL,STAN,2005,20,17,20051004,1200,L,HU,18.6N,94.9W,70,977,90,75,75,75,45,30,30,30,15,15,15,15,
AL,STAN,2005,20,17,20051004,1800,,TS,17.9N,95.6W,45,988,45,45,45,45,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051005,0000,,TD,17.2N,96.4W,30,1000,0,0,0,0,0,0,0,0,0,0,0,0,
AL,STAN,2005,20,17,20051005,0600,,TD,16.9N,97.0W,25,1004,0,0,0,0,0,0,0,0,0,0,0,0,
AL,UNNAMED,2005,21,7,20051004,0000,,LO,33.8N,31.8W,30,1012,0,0,0,0,0,0,0,0,0,0,0,0,
AL,UNNAMED,2005,21,7,20051004,0600,,SD,34.8N,30.2W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,UNNAMED,2005,21,7,20051004,1200,,SS,35.9N,28.5W,35,1004,75,75,0,0,0,0,0,0,0,0,0,0,
AL,UNNAMED,2005,21,7,20051004,1800,,SS,37.1N,26.7W,45,997,90,90,0,0,0,0,0,0,0,0,0,0,
AL,UNNAMED,2005,21,7,20051005,0000,,SS,38.8N,25.0W,45,997,90,90,0,0,0,0,0,0,0,0,0,0,
AL,UNNAMED,2005,21,7,20051005,0600,,EX,41.0N,23.3W,40,1000,90,90,0,0,0,0,0,0,0,0,0,0,
AL,UNNAMED,2005,21,7,20051005,1200,,EX,43.6N,23.0W,40,1002,90,90,0,0,0,0,0,0,0,0,0,0,
AL,TAMMY,2005,22,9,20051005,0600,,TS,27.3N,79.7W,35,1006,140,100,0,0,0,0,0,0,0,0,0,0,
AL,TAMMY,2005,22,9,20051005,1200,,TS,28.3N,80.2W,40,1004,180,150,0,100,0,0,0,0,0,0,0,0,
AL,TAMMY,2005,22,9,20051005,1800,,TS,29.5N,80.9W,45,1001,230,190,0,75,0,0,0,0,0,0,0,0,
AL,TAMMY,2005,22,9,20051005,2300,L,TS,30.4N,81.4W,45,1002,,,,,,,,,,,,,
AL,TAMMY,2005,22,9,20051006,0000,,TS,30.5N,81.6W,45,1002,230,0,0,0,0,0,0,0,0,0,0,0,
AL,TAMMY,2005,22,9,20051006,0600,,TS,31.3N,82.8W,35,1005,230,0,0,0,0,0,0,0,0,0,0,0,
AL,TAMMY,2005,22,9,20051006,1200,,TD,31.8N,84.6W,25,1005,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TAMMY,2005,22,9,20051006,1800,,TD,31.2N,85.8W,15,1006,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TAMMY,2005,22,9,20051007,0000,,LO,30.3N,85.6W,10,1005,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051008,0600,,SD,26.1N,57.4W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051008,1200,,SD,27.7N,58.5W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051008,1800,,SD,28.8N,60.1W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051009,0000,,SD,29.3N,62.0W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051009,0600,,SD,29.3N,63.3W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051009,1200,,SD,29.5N,64.5W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051009,1800,,SD,30.0N,65.2W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051010,0000,,SD,30.7N,66.0W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051010,0600,,LO,31.6N,67.5W,25,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051010,1200,,LO,32.5N,68.9W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051010,1800,,LO,33.5N,70.0W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051011,0000,,LO,34.3N,71.0W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051011,0600,,LO,35.5N,71.7W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051011,1200,,EX,36.7N,71.8W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051011,1800,,EX,37.8N,71.7W,30,1008,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051012,0000,,EX,38.5N,71.9W,30,1009,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051012,0600,,EX,38.8N,72.4W,30,1010,0,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051012,1200,,EX,38.9N,73.0W,35,1011,180,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051012,1800,,EX,38.7N,73.5W,40,1011,180,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051013,0000,,EX,38.3N,73.5W,40,1010,180,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051013,0600,,EX,37.7N,73.5W,40,1010,180,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051013,1200,,EX,37.2N,73.0W,40,1008,180,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051013,1800,,EX,37.8N,73.0W,40,1006,180,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051014,0000,,EX,38.0N,73.4W,40,1006,180,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051014,0600,,EX,37.6N,73.8W,40,1005,180,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051014,1200,,EX,38.6N,73.8W,35,1005,180,0,0,0,0,0,0,0,0,0,0,0,
AL,TWENTY-TWO,2005,23,27,20051014,1800,,EX,39.6N,73.8W,30,1005,0,0,0,0,0,0,0,0,0,0,0,0,
AL,VINCE,2005,24,15,20051008,0600,,SS,32.9N,20.6W,40,1001,60,60,60,70,0,0,0,0,0,0,0,0,
AL,VINCE,2005,24,15,20051008,1200,,SS,33.0N,20.3W,45,1000,60,60,50,60,0,0,0,0,0,0,0,0,
AL,VINCE,2005,24,15,20051008,1800,,SS,33.1N,20.1W,45,1000,60,60,40,50,0,0,0,0,0,0,0,0,
AL,VINCE,2005,24,15,20051009,0000,,SS,33.2N,20.0W,45,999,60,60,40,50,0,0,0,0,0,0,0,0,
AL,VINCE,2005,24,15,20051009,0600,,SS,33.4N,19.6W,50,998,50,50,50,50,20,20,20,0,0,0,0,0,
AL,VINCE,2005,24,15,20051009,1200,,TS,33.8N,19.3W,55,995,60,60,60,60,20,20,20,20,0,0,0,0,
AL,VINCE,2005,24,15,20051009,1800,,HU,34.1N,18.9W,65,988,70,70,70,70,30,30,30,30,15,15,15,15,
